Unnamed: 0,date,review,rating,isEdited,title,userName
1575,2024-05-18 23:02:07,"Downhill. I received an email telling me that my Standard membership was changing to Standard with Ads. If I were paying for it alone, I would cancel it immediately. I watch through a “free” subscription included in my T-Mobile bill. I started paying for streaming services for the no ads feature, I will go back to my antenna and live tv before paying an arm and an leg for the privilege of no ads. This is ridiculous and I hope the company loses millions for their greed.
Please stop changing the screen to a thumbnail and advertisement when the show is paused, I pause the show to read text and any words in a show and now I can’t",2,False,Just keeps going..,Samantha _Calderon
1676,2024-05-18 17:22:43,"1. Stop canceling good shows after one or two seasons. What happened to letting characters and plots grow over several seasons? LET THEM COOK. 

2. These 6-8 episode seasons have GOT to stop. All your doing is letting your writers get away with being lazy, and if that’s not the case then you’re just being stingy with the budgets. Instead of blowing money on shows you’re not willing to follow through with, save it for the ones who actually deserve it. And making people wait YEARS for the next season of the lucky few who get the chance is exactly what diminishes interest in the show in first place. Y’all are just shooting yourselves AND THE VIEWERS in the foot.",2,False,Two things,Zoefaye1
1251,2024-05-15 18:54:33,"OMG, like, where do I even start with this TOTALLY AMAZING Netflix show?! 😍 It's called *Romantic Vampires in Space*, and it's literally the best thing I've ever seen in my entire life! 🚀🧛‍♂️💖

The plot is like, sooo deep and emotional, you guys. It's about these super hot vampires who, like, travel through space looking for true love. And the special effects? Oh-em-gee, they're out of this world! 🌌✨

The main vampire dude, Brad, is like, the perfect mix of mysterious and dreamy. And the way he looks at the stars? I literally melted into a puddle. 😍 And don't even get me started on the love triangles and the dramatic space battles. It's, like, Romeo and Juliet meets Star Wars but with more sparkles and feelings.

I cried, I laughed, I fangirled so hard. If you haven't watched *Romantic Vampires in Space* yet, what are you even doing with your life? Drop everything and binge it RIGHT NOW! 🚀🧛‍♂️💫

Seriously, it's the best thing to ever happen to Netflix. 10/10, would cringe again! 🌟💖🎬",5,False,YALL SHOULD TOTS WAYCH THIS SHOE,jejdfjfjgc
1797,2024-05-15 15:37:58,"I just registered a Netflix account for my aunt, but I was surprised to find that Netflix cannot be subscribed to through the AppStore! It can only be subscribed to via their website, which involves a series of complex operations. My aunt is an elderly lady, and the reason she uses an iPhone is because it's convenient; it allows her to easily perform many operations—like payments and subscriptions. However, clearly Netflix's approach is contrary to the original intention of the AppStore! Moreover, might my aunt forget to cancel the subscription and be overcharged? This operation would only bring unnecessary trouble for an elderly person living alone! I don't know why Apple would allow such an app to be listed.",1,False,Can’t subscribe through AppStore,Kezhoy
282,2024-05-12 17:31:15,"I just wanted to come home and watch Seinfeld when it doesn’t let me get into my family plan. This update is aggravating. It’s just a power hungry business trying to make more and more money. I just wanted to watch Seinfeld. Again 2 weeks later…Netflix you are the absolute worst! Stop being so money hungry and not letting families watch from different places. I’m tired of this dumb extreme capitalistic approach to make things less accessible to the general public so the higher ups can buy another vacation home. I may be dramatic but PLEASE let me watch Seinfeld. It’s been a long day and I’m tired. Again…I was added to my household but magically Netflix doesn’t recognize my account. It’s literally just doing this to make more money and not allow families to enjoy thing together. Again, I got put on Netflix household within an hour it doesn’t recognize it. Netflix is one of the only streaming companies that doesn’t offer a student discount. Just trying to make more money no other reason for the household setting",1,False,Awful,Cc40988
569,2024-05-12 05:05:23,"I have a revolutionary idea. You see I keep falling asleep in the middle of my show and I accidentally skip through a lot f episodes and when I go back I can’t remember where I fell asleep at. So I propose/suggest that you use a face identification software in your app that pauses the show/movie when falling asleep.

I can also imagine a funny scenario where it’s movie night and the parents are wondering why the movie paused in the middle of when things get good and they look over and realised that their child fell asleep.

I am currently writing this while very tired but I don’t want to wait till the next day to find out why this kids hallucinating shadowey figures in the upside down",5,False,I’m falling asleep,Shinkle17
111,2024-05-11 20:19:29,"I. LOVE. Netflix. I watch it often and the best part is they don’t currently have ads on the shows even thought Prime and Disney do, even though I still pay for the apps so I Don’t constantly have to watch ads. Today, I opened up my phone and wanted to watch the new Avatar: the Last Air Bender on Netflix since both of my tv’s are currently in use. It was offloaded and can’t reinstall. Why? Because three days ago they made an update requiring the IOS 16 or later software update. I own an iPhone 7. I can no longer watch my glorious Netflix. The sad part is it didn’t even really need an update. They just did it because they hadn’t updated in a while. 😭 
Only other complaints are: 1. They take away movies/shows just to make me mad. If they do add them back, they only have them for a limited amount of time if they do add them again. Very few do they keep permanently. Or at least a few years. 2. Some movies or shows aren’t available on the kids profile even though it is very kid-friendly. 
I know they technically can’t fix my main problem, but my statement stil stands! 👇",2,False,"So sad/mad, they ruined it for me.",Cessyctr
823,2024-05-11 20:14:02,"Constantly fighting and dealing with issues regarding their new rules for use of different wifi networks. As someone who travels often, it’s a nightmare to get back to the “home” wifi often enough to maintain access. It also doesn’t work like they say it should. I have about 50% success with it working when I travel despite following their guidelines. It’s frustrating because they know people will still deal with this to see their content, and they simply don’t care. I get wanting your money, but there has to be a better way. I recognize this only affects a small number of people, and even those of us it does affect likely won’t cancel so Netflix doesn’t care enough to do anything. Just be better. It’s so disappointing to see how this company operates.",1,False,Travel? Own a second home? Get ready to be annoyed.,Ragerrtre
7,2024-05-10 05:38:17,"Change the way your house holds work, I travel for work and am away from home very often and sometimes for long periods. Make it so I can select which accounts I want to be able to use while traveling! My family should’ve be able to watch at home while I’m on the road. I get that you want to stop people from sharing there accounts with everyone. But this is very annoying for us who don’t share our accounts and want to use Netflix on the go. I like Netflix it’s probably my favorite steaming service but this makes me want to cancel my subscription! For example if you pay for an account with four devices, you should be able to select four devices that can be used anywhere. Then with that same account set a home IP address that you can use as many devices as you would like. For example your home computer the tv in the living room and the tv in the basement or the one upstairs in your room. This would allow all family members at home to still be able to watch. While also letting four and only four devices to be used any where. The same would go for if you only payed for 2 devices you could only use 2 devices anywhere! Also keep the vacation mode I think that’s a good feature! I am very disappointed in this update Netflix I hope you actually read this and any other comments/reviews because this makes me hate a platform I love!",1,False,House Holds,Amkhoops
527,2024-05-08 02:44:44,It’s my favorite place to watch movies and when you subscribe you can also get games only available through a Netflix subscription that otherwise you would have to pay for the game (except for sonic dash) and really the only thing that might make it better is fixing the subtitles and on a tv giving the ability to turn off the ato play trailer or whatever it’s called and making it the default for it to be off because I don’t want to be scrolling at night and then all of the sudden I get jump scared by an anime character yelling at the top of their lungs. And the support team is very understanding shout out to the Netflix support team and yeah. Get Netflix,5,False,Must have,yhrjdidifjhfhfh
693,2024-05-05 01:54:58,"So I heard that Netflix is doing a collab with Roblox, and apparently you are going to make a one piece game. But when a company like Netflix 
Does a collab with Roblox, you can ban/delete any game that is like your game, or has competition with your game. That’s not good for blox fruit players because if you are going to make a one piece game, there’s a chance you might delete blox fruits because it based off of one piece. I put hundreds of dollars into blox fruits and me and my mom are going through a financial situation, so banning it would of been a waste of money for me and my mom (I don’t have a dad). So please don’t take down blox fruits.",5,False,I will give one star review if you take down blox fruits,uhmmmm666
1714,2024-05-05 01:42:21,"I love all what Netflix put on but what would be better if Netflix had the right to dragon ball, with their movies, and attack on titan.
Dragon ball would attract more people like parents and new people for dragon ball and attack on titan other seasons would let other people experience a show so great, giving them tons of emotions.
If this was added there would be no doubt that most people would watch the shows all day.

Thank you for listening, from a Netflix enjoyer",5,False,Love the shows,poke go player
1252,2024-05-04 22:26:12,"As a father supporting both my kids and elderly parents, I used to appreciate Netflix as a source of entertainment for everyone in the household. However, their recent decision to charge separately for each account feels like a slap in the face to families like mine.

Netflix's new household pricing scheme is not just stupid; it's downright disrespectful to loyal customers who have supported the platform for years. Now, instead of enjoying quality time together watching our favorite shows, I'm forced to make the heartbreaking decision of who deserves access to Netflix in my family.

Forcing families to choose between their children, elderly parents, and themselves is not just unfair—it's cruel. As a provider, it's agonizing to prioritize one family member's entertainment over another's, especially when all they want is to relax and enjoy some downtime together.

Netflix needs to reconsider their pricing strategy and remember the families who helped build their empire. Until then, I'll be looking for alternative streaming options that value inclusivity and understand the importance of family bonding time.",1,False,Disappointed Dad: Netflix's New Pricing Model Hits Families Hard,Baldr_ragnarok
195,2024-05-04 17:37:06,"I don’t ever write reviews, but I’m tired of this. I am a college student in Nebraska, by I’m from Indiana and that is my permanent place of residence. I have always been connected to my parents’ account because we use it as a household. This was never a problem before I went out to school and Netflix decided to change to their one household in one location thing. Now, even though I’m a part of my parents household, I can’t get on our Netflix to watch things when I’m at school because I’m not home once a month, it is too far to make it for a weekend and too expensive. I’m very disappointed because I loved Netflix and some of my favorite things to watch are on there. I am not a separate household but since I spend most of the year at school, it considers me to be and won’t let me use our account. This should be changed. Either change that policy or make a way for college students who are still a part of their parents’ household to still use their Netflix account that they have at home.",2,False,From a college student perspective,anonymous.college.student
178,2024-05-04 01:01:51,"They need to work on massive issues with content.  They put out so many new series that they wind up canceling a show that is actually popular because it isn’t being viewed enough when it is released.  Next thing you know the show is gone after a couple of seasons.  They often abruptly cancel them because they believe the show wasn’t watched enough upon release.
It’s a streaming platform, people will often finish watching one series before starting another one.

It’s frustrating to the customer that is paying for those service to follow specific series only to be left with, yet another incomplete show stuck on a never ending cliffhanger.  It’s like a bad relationship that ended with 0 closure, but it happens over and over again.  I’ve lost count of how many series I’ve enjoyed for a season or two that has been abruptly ended with out resolution.  I mean it happens on all platforms and networks, but Netflix has made it an art.  Don’t commit to watching anything on this platform because you will be left wanting!",2,False,Do Better,aaaasahhhhh
96,2024-05-03 15:33:01,"I very very rarely complain but holy cow. I’ve been trying to help my grandmother with her Netflix account. She canceled her account a while back but they’re still charging this sweet old women. When she called, I witnessed multiple customer service reps lie and put her through the wringer. They asked her for her medical records? If she is able to walk outside? Can she feed herself? They did not know I was on the line. Once I got involved and asked what those questions had to do with cancelling the subscription they doubled-down and continued to lie! They hung up on us 4 times and our issue was never resolved. Netflix hired a bunch of crooks and they’re abundantly aware of it. She has been calling for months to tell them they’re still charging her and nothing has been done. Netflix is disgusting for taking advantage of an elderly woman. I’m still in disbelief of what I witnessed. They were intentionally trying to confuse her. A women who needs that money after just having open heart surgery. So reader, I highly recommend reaching out to your elderly loved ones and see what subscriptions are robbing them blind. It is disheartening to know even Netflix lost their morals to a dollar.",1,False,@$BEWARE*^!!! Taking advantage of our elders !!!! WARNING #%€,P. Richard.Sherman
1638,2024-05-02 23:09:07,"I would like Netflix to please read this review. You know I love y'all but seriously. Taking Mamma off netflix? and now the Hunger Games? These are my comfort movies and now am gonna have to pay for them. My family and I love these shows, along with more you have taken off. If I am going to have to pay for a subscription and keep getting the shows my family and I like we might as well stop paying for the subscription and just buy the shows. I’m not gonna hate because y'all a lot of other good shows but the ones to your taking off are also good.",3,False,random but read,hihihihi😄😄😄😄123456789
1207,2024-05-02 17:35:01,"I think it will be more convenient for us to get one year superscription at time . Please and please bring that option to Netflix and it will be good for us all, i was there and I tried to an information appeal that I should update my payment method. I was like what is wrong with my later I found there is a problem with my care at my bank whiles I have been away from my country,I’m staying here for more than four months and I can’t watch my favourite Netflix show until I’m back in my country, if there was a one year subscription I wouldn’t be facing all this problems. I believe it will help a lot  
And also movies game of thrones, and prison break should be added on Netflix. I would love to watch them on Netflix",1,False,Why can’t people have a one year subscription?,Kwame Runner
884,2024-05-02 04:24:50,"So I’m a college student and have always just watched Netflix on my phone while at school. But now I can’t, because Netflix got so dang greedy with getting their subscription payments that unless I check in with my parents WiFi network every month I can’t use the account, even on my phone. Way to go Netflix, you hurt your customer base to try and squeeze more money out of them then you were getting before. You were losing money because you kept canceling shows people liked and continuing shows people didn’t like. You have made bad business decisions. But you don’t change your practices that got you into this mess, noooo because common sense is a mystery apparently, you just go on and hurt your customers more. So I say again Netflix, Way. To. Go.",1,False,App says my device is not apart of my Netflix household,Teeinty
21,2024-05-01 16:47:50,"First they upped they’re rates but for what they had to offer it was worth it mainly. Then they make it impossible or rather HIGHLY inconvenient to access your family’s account if y’all aren’t on the same WiFi which means the Netflix subscription I got through our shared phone plan is useless because we don’t all live together. Plus with a majority of the shows and movies worth watching being blocked if you don’t pay extra, why would I waste my money and time going through your system. They’re simply making they’re app more exclusive to people who can pay for their inflated rates that allows them to churn out terrible original dramas no one asked for with a low turnout rate as far as quality entertainment. Most of the things people watch from Netflix are only because they’re so bored watching all the old shows over and over again they just don’t even care about the risk of watching a show with a lack of creative writing bc they’ll just jump ship and try the next one. Until they fix this sign in issue OR widen the access to shows again (which they’ll never with established subscription levels), this platform is dead, and only usable for people entertaining their kids at home while they go watch whatever 5-10 season show on Netflix they like for the 5th time.",1,False,The downfall of a once great platform,The virus 899
1715,2024-04-30 20:44:34,"Been part of my family’s premium plan for eight years without any issue, and then I tried signing in today on my phone, and it says “iM noT PaRt Of ThE HoUSeHOlD,” and I’m extremely annoyed. You pay for the extra screens, the extra screens should stay there. Period. Regardless of where you are in the country.

At this point, idk if there’s even a point. I live in an apartment in a different state. My sister (the “owner” of the account) is looking to get a new place of her own. Soon enough, no one will be able to use it except her, anyway. So…

I could pony up and pay those greedy son’s of guns a bit more money, but at this point, I’m too PO’d to even bother. Oh well. There’s other streaming platforms.",1,False,TERRIBLE!!!,sgdkdgd
